id,tenant_id,asset_id,device_id,in_at,out_at,extra_attributes,created_at,updated_at
224,56,1581,585,2021-04-02 04:41:22,2021-04-02 14:47:48,,2021-04-02 04:41:22,2021-04-02 14:47:48
225,56,841,557,2021-04-02 04:44:48,2021-04-04 03:05:00,,2021-04-02 04:44:48,2021-04-04 03:05:00
226,56,791,847,2021-04-02 04:44:55,2021-04-06 03:02:41,,2021-04-02 04:44:55,2021-04-06 03:02:41
227,56,1775,1341,2021-04-02 04:45:13,2021-04-02 14:45:28,,2021-04-02 04:45:13,2021-04-02 14:45:28
228,56,1749,642,2021-04-02 04:45:24,2021-04-02 14:47:27,,2021-04-02 04:45:24,2021-04-02 14:47:27
229,56,1694,898,2021-04-02 04:45:59,2021-04-02 14:26:32,,2021-04-02 04:45:59,2021-04-02 14:26:32
230,56,1639,584,2021-04-02 04:46:46,2021-04-02 14:52:43,,2021-04-02 04:46:46,2021-04-02 14:52:43
231,56,1791,488,2021-04-02 04:52:15,2021-04-02 14:13:43,,2021-04-02 04:52:15,2021-04-02 14:13:43
232,56,1607,591,2021-04-02 04:55:48,2021-04-02 14:45:25,,2021-04-02 04:55:48,2021-04-02 14:45:25
233,56,1478,887,2021-04-02 05:05:06,2021-04-02 14:48:19,,2021-04-02 05:05:06,2021-04-02 14:48:19
234,56,1118,477,2021-04-02 05:05:15,2021-04-02 14:42:02,,2021-04-02 05:05:15,2021-04-02 14:42:02
235,56,1660,876,2021-04-02 05:05:28,2021-04-02 15:05:19,,2021-04-02 05:05:28,2021-04-02 15:05:19
236,56,941,1093,2021-04-02 05:05:36,2021-04-02 14:40:38,,2021-04-02 05:05:36,2021-04-02 14:40:38
237,56,1459,961,2021-04-02 05:09:03,2021-04-02 14:48:50,,2021-04-02 05:09:03,2021-04-02 14:48:50
238,56,778,888,2021-04-02 05:09:19,2021-04-02 14:45:35,,2021-04-02 05:09:19,2021-04-02 14:45:35
239,56,1173,476,2021-04-02 05:09:30,2021-04-02 14:30:30,,2021-04-02 05:09:30,2021-04-02 14:30:30
240,56,1434,475,2021-04-02 05:09:42,2021-04-02 14:29:07,,2021-04-02 05:09:42,2021-04-02 14:29:07
241,56,743,1252,2021-04-02 05:13:18,2021-04-08 14:55:22,,2021-04-02 05:13:18,2021-04-08 14:55:22
242,56,795,1363,2021-04-02 05:13:32,2021-04-04 14:36:25,,2021-04-02 05:13:32,2021-04-04 14:36:25
243,56,1424,449,2021-04-02 05:15:06,2021-04-02 14:40:41,,2021-04-02 05:15:06,2021-04-02 14:40:41
244,56,869,429,2021-04-02 05:15:38,2021-04-02 14:31:56,,2021-04-02 05:15:38,2021-04-02 14:31:56
245,56,865,851,2021-04-02 05:15:55,2021-04-02 14:32:00,,2021-04-02 05:15:55,2021-04-02 14:32:00
246,56,852,843,2021-04-02 05:15:57,2021-04-03 15:07:05,,2021-04-02 05:15:57,2021-04-03 15:07:05
247,56,875,1334,2021-04-02 05:16:08,2021-04-02 14:47:05,,2021-04-02 05:16:08,2021-04-02 14:47:05
248,56,845,1003,2021-04-02 05:16:12,2021-04-02 14:20:41,,2021-04-02 05:16:12,2021-04-02 14:20:41
249,56,997,1007,2021-04-02 05:16:22,2021-04-02 14:20:58,,2021-04-02 05:16:22,2021-04-02 14:20:58
250,56,1014,1021,2021-04-02 05:16:42,2021-04-02 14:20:15,,2021-04-02 05:16:42,2021-04-02 14:20:15
251,56,1102,1074,2021-04-02 05:17:37,2021-04-06 03:00:45,,2021-04-02 05:17:37,2021-04-06 03:00:45
252,56,1737,1253,2021-04-02 05:18:36,2021-04-02 14:02:20,,2021-04-02 05:18:36,2021-04-02 14:02:20
253,56,1200,880,2021-04-02 05:18:52,2021-04-02 14:42:51,,2021-04-02 05:18:52,2021-04-02 14:42:51
254,56,823,951,2021-04-02 05:23:19,2021-04-02 14:20:39,,2021-04-02 05:23:19,2021-04-02 14:20:39
255,56,885,430,2021-04-02 05:23:45,2021-04-02 14:21:00,,2021-04-02 05:23:45,2021-04-02 14:21:00
256,56,814,487,2021-04-02 05:23:59,2021-04-02 14:20:10,,2021-04-02 05:23:59,2021-04-02 14:20:10
257,56,883,409,2021-04-02 05:24:21,2021-04-02 14:20:47,,2021-04-02 05:24:21,2021-04-02 14:20:47
258,56,879,957,2021-04-02 05:26:06,2021-04-02 14:20:53,,2021-04-02 05:26:06,2021-04-02 14:20:53
259,56,1020,426,2021-04-02 05:26:23,2021-04-02 14:21:06,,2021-04-02 05:26:23,2021-04-02 14:21:06
260,56,1842,955,2021-04-02 05:28:41,2021-04-02 14:19:45,,2021-04-02 05:28:41,2021-04-02 14:19:45
261,56,1605,445,2021-04-02 05:28:50,2021-04-02 14:38:46,,2021-04-02 05:28:50,2021-04-02 14:38:46
262,56,870,1301,2021-04-02 05:30:00,2021-04-03 15:03:21,,2021-04-02 05:30:00,2021-04-03 15:03:21
263,56,863,1040,2021-04-02 05:30:05,2021-04-02 14:19:58,,2021-04-02 05:30:05,2021-04-02 14:19:58
264,56,853,1092,2021-04-02 05:30:25,2021-04-02 14:20:02,,2021-04-02 05:30:25,2021-04-02 14:20:02
265,56,1804,422,2021-04-02 05:30:31,2021-04-02 14:14:14,,2021-04-02 05:30:31,2021-04-02 14:14:14
266,56,870,1301,2021-04-02 05:30:35,2021-04-04 15:01:11,,2021-04-02 05:30:35,2021-04-04 15:01:11
267,56,802,1361,2021-04-02 05:30:43,2021-04-03 15:06:36,,2021-04-02 05:30:43,2021-04-03 15:06:36
268,56,907,410,2021-04-02 05:34:27,2021-04-02 14:20:25,,2021-04-02 05:34:27,2021-04-02 14:20:25
269,56,1523,411,2021-04-02 05:34:37,2021-04-02 14:20:54,,2021-04-02 05:34:37,2021-04-02 14:20:54
270,56,781,1035,2021-04-02 05:39:10,2021-04-02 14:21:03,,2021-04-02 05:39:10,2021-04-02 14:21:03
271,56,777,494,2021-04-02 05:39:39,2021-04-02 14:20:12,,2021-04-02 05:39:39,2021-04-02 14:20:12
272,56,1803,852,2021-04-02 05:41:18,2021-04-02 14:20:49,,2021-04-02 05:41:18,2021-04-02 14:20:49
273,56,807,448,2021-04-02 05:44:35,2021-04-02 14:28:43,,2021-04-02 05:44:35,2021-04-02 14:28:43
274,56,1205,451,2021-04-02 05:46:14,2021-04-02 14:33:17,,2021-04-02 05:46:14,2021-04-02 14:33:17
275,56,1606,1276,2021-04-02 05:49:16,2021-04-02 14:47:46,,2021-04-02 05:49:16,2021-04-02 14:47:46
276,56,1161,469,2021-04-02 05:50:29,2021-04-02 14:04:45,,2021-04-02 05:50:29,2021-04-02 14:04:45
277,56,1300,572,2021-04-02 05:53:14,2021-04-02 14:46:56,,2021-04-02 05:53:14,2021-04-02 14:46:56
278,56,1466,838,2021-04-02 05:53:31,2021-04-02 14:48:05,,2021-04-02 05:53:31,2021-04-02 14:48:05
279,56,1860,1372,2021-04-02 05:54:27,2021-04-04 03:08:28,,2021-04-02 05:54:27,2021-04-04 03:08:28
280,56,1644,1061,2021-04-02 05:54:39,2021-04-02 14:46:43,,2021-04-02 05:54:39,2021-04-02 14:46:43
281,56,1609,1281,2021-04-02 06:00:05,2021-04-02 14:47:58,,2021-04-02 06:00:05,2021-04-02 14:47:58
282,56,779,463,2021-04-02 06:10:10,2021-04-02 14:06:50,,2021-04-02 06:10:10,2021-04-02 14:06:50
283,56,1605,445,2021-04-02 07:43:30,2021-04-03 14:45:38,,2021-04-02 07:43:30,2021-04-03 14:45:38
284,56,1415,1229,2021-04-02 07:55:12,2021-04-02 14:49:36,,2021-04-02 07:55:12,2021-04-02 14:49:36
285,56,1105,1311,2021-04-02 07:57:31,2021-04-04 14:34:09,,2021-04-02 07:57:31,2021-04-04 14:34:09
286,56,1527,445,2021-04-02 09:21:52,2021-04-16 14:33:18,"{""checkOutKioskId"": ""003p1b""}",2021-04-02 09:21:52,2021-04-16 14:33:18
287,56,1569,976,2021-04-02 10:55:57,2021-04-02 14:35:59,,2021-04-02 10:55:57,2021-04-02 14:35:59
288,56,1834,925,2021-04-02 14:27:30,2021-04-03 02:08:52,,2021-04-02 14:27:30,2021-04-03 02:08:52
289,56,1782,723,2021-04-02 14:27:36,2021-04-03 02:19:25,,2021-04-02 14:27:36,2021-04-03 02:19:25
290,56,1623,691,2021-04-02 14:32:32,2021-04-03 02:00:26,,2021-04-02 14:32:32,2021-04-03 02:00:26
291,56,1627,650,2021-04-02 14:32:49,2021-04-03 02:05:05,,2021-04-02 14:32:49,2021-04-03 02:05:05
292,56,1210,420,2021-04-02 14:34:49,2021-04-03 02:30:44,,2021-04-02 14:34:49,2021-04-03 02:30:44
293,56,1334,715,2021-04-02 14:36:14,2021-04-03 02:08:03,,2021-04-02 14:36:14,2021-04-03 02:08:03
294,56,1533,753,2021-04-02 14:38:27,2021-04-03 02:14:12,,2021-04-02 14:38:27,2021-04-03 02:14:12
295,56,1611,750,2021-04-02 14:39:48,2021-04-03 02:06:29,,2021-04-02 14:39:48,2021-04-03 02:06:29
296,56,1785,725,2021-04-02 14:40:29,2021-04-03 02:05:26,,2021-04-02 14:40:29,2021-04-03 02:05:26
297,56,1808,747,2021-04-02 14:41:27,2021-04-03 02:05:00,,2021-04-02 14:41:27,2021-04-03 02:05:00
298,56,1832,727,2021-04-02 14:42:24,2021-04-03 02:08:49,,2021-04-02 14:42:24,2021-04-03 02:08:49
299,56,1833,867,2021-04-02 14:42:28,2021-04-03 02:08:46,,2021-04-02 14:42:28,2021-04-03 02:08:46
300,56,1203,359,2021-04-02 14:43:06,2021-04-02 20:15:52,,2021-04-02 14:43:06,2021-04-02 20:15:52
301,56,1743,722,2021-04-02 14:43:19,2021-04-03 02:19:41,,2021-04-02 14:43:19,2021-04-03 02:19:41
302,56,987,710,2021-04-02 14:43:37,2021-04-03 04:48:18,,2021-04-02 14:43:37,2021-04-03 04:48:18
303,56,1744,663,2021-04-02 14:44:23,2021-04-03 02:14:24,,2021-04-02 14:44:23,2021-04-03 02:14:24
304,56,1169,362,2021-04-02 14:46:53,2021-04-02 20:10:06,,2021-04-02 14:46:53,2021-04-02 20:10:06
305,56,1551,373,2021-04-02 14:46:58,2021-04-03 02:22:49,,2021-04-02 14:46:58,2021-04-03 02:22:49
306,56,1663,793,2021-04-02 14:47:53,2021-04-03 02:24:21,,2021-04-02 14:47:53,2021-04-03 02:24:21
307,56,1797,921,2021-04-02 14:48:45,2021-04-03 02:36:02,,2021-04-02 14:48:45,2021-04-03 02:36:02
308,56,1747,699,2021-04-02 14:48:57,2021-04-03 02:00:38,,2021-04-02 14:48:57,2021-04-03 02:00:38
309,56,702,794,2021-04-02 14:49:04,2021-04-03 01:59:36,,2021-04-02 14:49:04,2021-04-03 01:59:36
310,56,1908,730,2021-04-02 14:49:26,2021-04-03 02:38:14,,2021-04-02 14:49:26,2021-04-03 02:38:14
311,56,1436,902,2021-04-02 14:49:36,2021-04-03 02:56:42,,2021-04-02 14:49:36,2021-04-03 02:56:42
312,56,1905,777,2021-04-02 14:49:53,2021-04-03 02:24:26,,2021-04-02 14:49:53,2021-04-03 02:24:26
313,56,1015,355,2021-04-02 14:49:59,2021-04-03 02:15:48,,2021-04-02 14:49:59,2021-04-03 02:15:48
314,56,1790,511,2021-04-02 14:50:15,2021-04-03 03:07:25,,2021-04-02 14:50:15,2021-04-03 03:07:25
315,56,1452,741,2021-04-02 14:50:21,2021-04-03 02:22:45,,2021-04-02 14:50:21,2021-04-03 02:22:45
316,56,1432,770,2021-04-02 14:50:27,2021-04-03 02:23:44,,2021-04-02 14:50:27,2021-04-03 02:23:44
317,56,1595,923,2021-04-02 14:52:24,2021-04-03 02:26:54,,2021-04-02 14:52:24,2021-04-03 02:26:54
318,56,1964,402,2021-04-02 14:52:55,2021-04-02 20:15:39,,2021-04-02 14:52:55,2021-04-02 20:15:39
319,56,1777,873,2021-04-02 14:53:53,2021-04-03 02:08:25,,2021-04-02 14:53:53,2021-04-03 02:08:25
320,56,1040,437,2021-04-02 14:54:08,2021-04-04 02:39:04,,2021-04-02 14:54:08,2021-04-04 02:39:04
321,56,1131,387,2021-04-02 14:54:18,2021-04-03 02:40:02,,2021-04-02 14:54:18,2021-04-03 02:40:02
322,56,1499,655,2021-04-02 14:54:31,2021-04-03 02:09:06,,2021-04-02 14:54:31,2021-04-03 02:09:06
323,56,986,751,2021-04-02 14:54:36,2021-04-03 02:34:36,,2021-04-02 14:54:36,2021-04-03 02:34:36
324,56,1746,711,2021-04-02 14:54:41,2021-04-03 02:01:21,,2021-04-02 14:54:41,2021-04-03 02:01:21
325,56,1109,776,2021-04-02 14:54:58,2021-04-03 14:34:41,,2021-04-02 14:54:58,2021-04-03 14:34:41
326,56,1468,997,2021-04-02 14:55:04,2021-04-03 02:20:13,,2021-04-02 14:55:04,2021-04-03 02:20:13
327,56,945,943,2021-04-02 14:55:09,2021-04-03 02:30:42,,2021-04-02 14:55:09,2021-04-03 02:30:42
328,56,1333,380,2021-04-02 14:55:21,2021-04-03 02:51:01,,2021-04-02 14:55:21,2021-04-03 02:51:01
329,56,1324,1158,2021-04-02 14:55:21,2021-04-03 03:04:17,,2021-04-02 14:55:21,2021-04-03 03:04:17
330,56,1965,791,2021-04-02 14:55:27,2021-04-03 02:51:02,,2021-04-02 14:55:27,2021-04-03 02:51:02
331,56,1231,969,2021-04-02 14:55:33,2021-04-03 03:09:55,,2021-04-02 14:55:33,2021-04-03 03:09:55
332,56,1053,669,2021-04-02 14:55:33,2021-04-03 02:41:54,,2021-04-02 14:55:33,2021-04-03 02:41:54
333,56,1483,363,2021-04-02 14:55:37,2021-04-03 02:20:08,,2021-04-02 14:55:37,2021-04-03 02:20:08
334,56,1546,510,2021-04-02 14:55:38,2021-04-03 03:14:44,,2021-04-02 14:55:38,2021-04-03 03:14:44
335,56,1236,1189,2021-04-02 14:55:43,2021-04-03 03:10:03,,2021-04-02 14:55:43,2021-04-03 03:10:03
336,56,1221,1192,2021-04-02 14:55:47,2021-04-03 03:00:38,,2021-04-02 14:55:47,2021-04-03 03:00:38
337,56,1491,1191,2021-04-02 14:55:50,2021-04-03 02:44:49,,2021-04-02 14:55:50,2021-04-03 02:44:49
338,56,1970,789,2021-04-02 14:56:02,2021-04-03 02:07:27,,2021-04-02 14:56:02,2021-04-03 02:07:27
339,56,1698,1264,2021-04-02 14:56:08,2021-04-03 03:11:38,,2021-04-02 14:56:08,2021-04-03 03:11:38
340,56,1697,1353,2021-04-02 14:56:16,2021-04-03 03:07:58,,2021-04-02 14:56:16,2021-04-03 03:07:58
341,56,1825,500,2021-04-02 14:56:21,2021-04-02 20:36:06,,2021-04-02 14:56:21,2021-04-02 20:36:06
342,56,1840,623,2021-04-02 14:56:26,2021-04-03 03:10:47,,2021-04-02 14:56:26,2021-04-03 03:10:47
343,56,1916,662,2021-04-02 14:56:27,2021-04-03 02:24:07,,2021-04-02 14:56:27,2021-04-03 02:24:07
344,56,1642,1293,2021-04-02 14:56:39,2021-04-03 03:10:29,,2021-04-02 14:56:39,2021-04-03 03:10:29
345,56,1854,944,2021-04-02 14:56:39,2021-04-03 02:23:03,,2021-04-02 14:56:39,2021-04-03 02:23:03
346,56,1705,1309,2021-04-02 14:56:49,2021-04-03 03:10:34,,2021-04-02 14:56:49,2021-04-03 03:10:34
347,56,1779,1066,2021-04-02 14:57:01,2021-04-03 03:08:54,,2021-04-02 14:57:01,2021-04-03 03:08:54
348,56,1184,413,2021-04-02 14:57:07,2021-04-03 02:07:19,,2021-04-02 14:57:07,2021-04-03 02:07:19
349,56,1873,1161,2021-04-02 14:57:08,2021-04-03 03:09:13,,2021-04-02 14:57:08,2021-04-03 03:09:13
350,56,1686,417,2021-04-02 14:57:14,2021-04-03 02:29:33,,2021-04-02 14:57:14,2021-04-03 02:29:33
351,56,1873,1161,2021-04-02 14:57:19,2021-04-06 03:01:46,,2021-04-02 14:57:19,2021-04-06 03:01:46
352,56,1219,1147,2021-04-02 14:57:24,2021-04-03 03:12:33,,2021-04-02 14:57:24,2021-04-03 03:12:33
353,56,1223,831,2021-04-02 14:57:34,2021-04-03 03:10:10,,2021-04-02 14:57:34,2021-04-03 03:10:10
354,56,1662,682,2021-04-02 14:57:40,2021-04-03 02:22:28,,2021-04-02 14:57:40,2021-04-03 02:22:28
355,56,1910,1222,2021-04-02 14:57:56,2021-04-03 03:05:16,,2021-04-02 14:57:56,2021-04-03 03:05:16
356,56,896,575,2021-04-02 14:58:03,2021-04-03 03:12:45,,2021-04-02 14:58:03,2021-04-03 03:12:45
357,56,1305,724,2021-04-02 14:58:04,2021-04-03 02:06:12,,2021-04-02 14:58:04,2021-04-03 02:06:12
358,56,1911,1170,2021-04-02 14:58:10,2021-04-03 03:03:42,,2021-04-02 14:58:10,2021-04-03 03:03:42
359,56,817,1198,2021-04-02 14:58:15,2021-04-03 03:15:46,,2021-04-02 14:58:15,2021-04-03 03:15:46
360,56,1303,675,2021-04-02 14:58:16,2021-04-03 02:06:21,,2021-04-02 14:58:16,2021-04-03 02:06:21
361,56,901,628,2021-04-02 14:58:26,2021-04-03 03:16:25,,2021-04-02 14:58:26,2021-04-03 03:16:25
362,56,1027,360,2021-04-02 14:58:34,2021-04-03 02:24:00,,2021-04-02 14:58:34,2021-04-03 02:24:00
363,56,900,543,2021-04-02 14:58:37,2021-04-03 03:16:13,,2021-04-02 14:58:37,2021-04-03 03:16:13
364,56,884,1300,2021-04-02 14:58:42,2021-04-03 03:13:29,,2021-04-02 14:58:42,2021-04-03 03:13:29
365,56,1733,647,2021-04-02 14:58:48,2021-04-03 03:12:11,,2021-04-02 14:58:48,2021-04-03 03:12:11
366,56,1293,666,2021-04-02 14:58:54,2021-04-03 02:29:56,,2021-04-02 14:58:54,2021-04-03 02:29:56
367,56,1709,519,2021-04-02 14:58:58,2021-04-03 03:15:22,,2021-04-02 14:58:58,2021-04-03 03:15:22
368,56,951,708,2021-04-02 14:59:01,2021-04-02 20:07:55,,2021-04-02 14:59:01,2021-04-02 20:07:55
369,56,840,633,2021-04-02 14:59:07,2021-04-03 03:15:58,,2021-04-02 14:59:07,2021-04-03 03:15:58
370,56,1512,660,2021-04-02 14:59:08,2021-04-03 02:22:23,,2021-04-02 14:59:08,2021-04-03 02:22:23
371,56,824,1063,2021-04-02 14:59:19,2021-04-03 02:58:46,,2021-04-02 14:59:19,2021-04-03 02:58:46
372,56,1445,1200,2021-04-02 14:59:26,2021-04-03 03:02:19,,2021-04-02 14:59:26,2021-04-03 03:02:19
373,56,753,1135,2021-04-02 14:59:33,2021-04-03 03:03:36,,2021-04-02 14:59:33,2021-04-03 03:03:36
374,56,1940,1325,2021-04-02 14:59:41,2021-04-03 03:03:02,,2021-04-02 14:59:41,2021-04-03 03:03:02
375,56,818,979,2021-04-02 14:59:49,2021-04-03 03:14:18,,2021-04-02 14:59:49,2021-04-03 03:14:18
376,56,992,394,2021-04-02 14:59:52,2021-04-03 02:46:09,,2021-04-02 14:59:52,2021-04-03 02:46:09
377,56,819,621,2021-04-02 14:59:54,2021-04-03 03:13:50,,2021-04-02 14:59:54,2021-04-03 03:13:50
378,56,1685,1001,2021-04-02 14:59:59,2021-04-03 02:45:42,,2021-04-02 14:59:59,2021-04-03 02:45:42
379,56,1845,607,2021-04-02 15:00:01,2021-04-03 03:12:17,,2021-04-02 15:00:01,2021-04-03 03:12:17
380,56,1005,658,2021-04-02 15:00:06,2021-04-03 02:45:31,,2021-04-02 15:00:06,2021-04-03 02:45:31
381,56,1693,540,2021-04-02 15:00:09,2021-04-03 03:08:46,,2021-04-02 15:00:09,2021-04-03 03:08:46
382,56,1132,443,2021-04-02 15:00:15,2021-04-03 02:45:37,,2021-04-02 15:00:15,2021-04-03 02:45:37
383,56,1124,936,2021-04-02 15:00:22,2021-04-03 02:46:08,,2021-04-02 15:00:22,2021-04-03 02:46:08
384,56,1881,502,2021-04-02 15:00:24,2021-04-03 03:06:01,,2021-04-02 15:00:24,2021-04-03 03:06:01
385,56,1672,1279,2021-04-02 15:00:30,2021-04-03 03:06:04,,2021-04-02 15:00:30,2021-04-03 03:06:04
386,56,826,526,2021-04-02 15:00:35,2021-04-03 03:08:19,,2021-04-02 15:00:35,2021-04-03 03:08:19
387,56,1473,701,2021-04-02 15:00:40,2021-04-03 02:28:01,,2021-04-02 15:00:40,2021-04-03 02:28:01
388,56,1419,1233,2021-04-02 15:00:41,2021-04-03 03:14:01,,2021-04-02 15:00:41,2021-04-03 03:14:01
389,56,1030,635,2021-04-02 15:00:49,2021-04-03 03:11:01,,2021-04-02 15:00:49,2021-04-03 03:11:01
390,56,1683,705,2021-04-02 15:00:52,2021-04-03 02:21:01,,2021-04-02 15:00:52,2021-04-03 02:21:01
391,56,751,617,2021-04-02 15:01:22,2021-04-03 02:47:35,,2021-04-02 15:01:22,2021-04-03 02:47:35
392,56,1021,664,2021-04-02 15:01:29,2021-04-03 02:37:40,,2021-04-02 15:01:29,2021-04-03 02:37:40
393,56,827,1155,2021-04-02 15:01:30,2021-04-03 03:13:12,,2021-04-02 15:01:30,2021-04-03 03:13:12
394,56,1137,381,2021-04-02 15:01:35,2021-04-03 02:33:57,,2021-04-02 15:01:35,2021-04-03 02:33:57
395,56,1135,686,2021-04-02 15:01:42,2021-04-03 02:45:55,,2021-04-02 15:01:42,2021-04-03 02:45:55
396,56,1757,638,2021-04-02 15:01:44,2021-04-03 03:15:26,,2021-04-02 15:01:44,2021-04-03 03:15:26
397,56,1441,1197,2021-04-02 15:01:56,2021-04-03 03:04:06,,2021-04-02 15:01:56,2021-04-03 03:04:06
398,56,1192,783,2021-04-02 15:02:02,2021-04-03 02:36:06,,2021-04-02 15:02:02,2021-04-03 02:36:06
399,56,813,1166,2021-04-02 15:02:16,2021-04-03 02:03:23,,2021-04-02 15:02:16,2021-04-03 02:03:23
400,56,1869,732,2021-04-02 15:02:16,2021-04-03 02:19:55,,2021-04-02 15:02:16,2021-04-03 02:19:55
401,56,1850,632,2021-04-02 15:02:26,2021-04-03 02:57:19,,2021-04-02 15:02:26,2021-04-03 02:57:19
402,56,1736,1178,2021-04-02 15:02:32,2021-04-03 03:02:46,,2021-04-02 15:02:32,2021-04-03 03:02:46
403,56,1017,713,2021-04-02 15:02:35,2021-04-03 02:30:19,,2021-04-02 15:02:35,2021-04-03 02:30:19
404,56,1730,1159,2021-04-02 15:02:39,2021-04-03 03:00:56,,2021-04-02 15:02:39,2021-04-03 03:00:56
405,56,1658,544,2021-04-02 15:02:45,2021-04-03 02:57:43,,2021-04-02 15:02:45,2021-04-03 02:57:43
406,56,1584,525,2021-04-02 15:02:52,2021-04-03 03:07:17,,2021-04-02 15:02:52,2021-04-03 03:07:17
407,56,754,604,2021-04-02 15:03:03,2021-04-03 03:07:21,,2021-04-02 15:03:03,2021-04-03 03:07:21
408,56,1597,395,2021-04-02 15:03:10,2021-04-03 03:03:25,,2021-04-02 15:03:10,2021-04-03 03:03:25
409,56,1807,1016,2021-04-02 15:03:26,2021-04-03 02:04:45,,2021-04-02 15:03:26,2021-04-03 02:04:45
410,56,1410,433,2021-04-02 15:03:34,2021-04-03 02:28:04,,2021-04-02 15:03:34,2021-04-03 02:28:04
411,56,1769,1226,2021-04-02 15:03:36,2021-04-03 03:10:52,,2021-04-02 15:03:36,2021-04-03 03:10:52
412,56,1414,357,2021-04-02 15:03:46,2021-04-03 02:09:11,,2021-04-02 15:03:46,2021-04-03 02:09:11
413,56,1888,840,2021-04-02 15:03:47,2021-04-03 03:10:59,,2021-04-02 15:03:47,2021-04-03 03:10:59
414,56,1416,428,2021-04-02 15:03:53,2021-04-03 02:24:39,,2021-04-02 15:03:53,2021-04-03 02:24:39
415,56,1510,1188,2021-04-02 15:04:03,2021-04-03 02:41:01,,2021-04-02 15:04:03,2021-04-03 02:41:01
416,56,1959,353,2021-04-02 15:04:05,2021-04-03 02:26:02,,2021-04-02 15:04:05,2021-04-03 02:26:02
417,56,936,390,2021-04-02 15:04:22,2021-04-04 02:27:09,,2021-04-02 15:04:22,2021-04-04 02:27:09
418,56,1260,534,2021-04-02 15:04:34,2021-04-03 02:44:48,,2021-04-02 15:04:34,2021-04-03 02:44:48
419,56,1652,1180,2021-04-02 15:04:40,2021-04-03 03:05:00,,2021-04-02 15:04:40,2021-04-03 03:05:00
420,56,1816,654,2021-04-02 15:04:50,2021-04-03 02:20:45,,2021-04-02 15:04:50,2021-04-03 02:20:45
421,56,1412,903,2021-04-02 15:04:58,2021-04-03 02:57:34,,2021-04-02 15:04:58,2021-04-03 02:57:34
422,56,1463,919,2021-04-02 15:05:08,2021-04-03 02:02:18,,2021-04-02 15:05:08,2021-04-03 02:02:18
423,56,1534,757,2021-04-02 15:05:22,2021-04-03 02:19:35,,2021-04-02 15:05:22,2021-04-03 02:19:35
424,56,1449,856,2021-04-02 15:05:29,2021-04-03 02:29:51,,2021-04-02 15:05:29,2021-04-03 02:29:51
425,56,1474,869,2021-04-02 15:05:33,2021-04-03 02:06:32,,2021-04-02 15:05:33,2021-04-03 02:06:32
426,56,1776,860,2021-04-02 15:05:38,2021-04-03 02:00:32,,2021-04-02 15:05:38,2021-04-03 02:00:32
427,56,1127,796,2021-04-02 15:05:43,2021-04-04 02:47:53,,2021-04-02 15:05:43,2021-04-04 02:47:53
428,56,1150,854,2021-04-02 15:05:48,2021-04-03 02:39:26,,2021-04-02 15:05:48,2021-04-03 02:39:26
429,56,1115,879,2021-04-02 15:05:57,2021-04-03 02:22:51,,2021-04-02 15:05:57,2021-04-03 02:22:51
430,56,1864,530,2021-04-02 15:06:00,2021-04-03 03:01:52,,2021-04-02 15:06:00,2021-04-03 03:01:52
431,56,1875,1352,2021-04-02 15:06:17,2021-04-03 03:06:12,,2021-04-02 15:06:17,2021-04-03 03:06:12
432,56,1526,415,2021-04-02 15:06:22,2021-04-03 02:20:18,,2021-04-02 15:06:22,2021-04-03 02:20:18
433,56,960,729,2021-04-02 15:06:26,2021-04-03 02:19:29,,2021-04-02 15:06:26,2021-04-03 02:19:29
434,56,703,734,2021-04-02 15:06:33,2021-04-03 02:19:07,,2021-04-02 15:06:33,2021-04-03 02:19:07
435,56,1443,446,2021-04-02 15:06:42,2021-04-03 02:53:34,,2021-04-02 15:06:42,2021-04-03 02:53:34
436,56,1735,1220,2021-04-02 15:06:48,2021-04-03 03:02:13,,2021-04-02 15:06:48,2021-04-03 03:02:13
437,56,1117,901,2021-04-02 15:06:52,2021-04-03 02:22:40,,2021-04-02 15:06:52,2021-04-03 02:22:40
438,56,1241,982,2021-04-02 15:06:55,2021-04-03 02:55:44,,2021-04-02 15:06:55,2021-04-03 02:55:44
439,56,1537,356,2021-04-02 15:07:02,2021-04-02 20:10:14,,2021-04-02 15:07:02,2021-04-02 20:10:14
440,56,932,1202,2021-04-02 15:07:04,2021-04-03 02:55:54,,2021-04-02 15:07:04,2021-04-03 02:55:54
441,56,1465,645,2021-04-02 15:07:11,2021-04-03 02:59:02,,2021-04-02 15:07:11,2021-04-03 02:59:02
442,56,1168,396,2021-04-02 15:07:13,2021-04-02 20:10:26,,2021-04-02 15:07:13,2021-04-02 20:10:26
443,56,1149,436,2021-04-02 15:07:20,2021-04-03 02:25:18,,2021-04-02 15:07:20,2021-04-03 02:25:18
444,56,1083,1193,2021-04-02 15:07:22,2021-04-03 02:56:21,,2021-04-02 15:07:22,2021-04-03 02:56:21
445,56,1738,375,2021-04-02 15:07:29,2021-04-03 02:06:45,,2021-04-02 15:07:29,2021-04-03 02:06:45
446,56,822,1173,2021-04-02 15:07:30,2021-04-03 03:08:03,,2021-04-02 15:07:30,2021-04-03 03:08:03
447,56,1229,1221,2021-04-02 15:07:36,2021-04-03 02:58:20,,2021-04-02 15:07:36,2021-04-03 02:58:20
